address,amenities,area,bathrooms,bedrooms,description,details,lease,link,name,price,property_type,psf_price
Singapore 821126 - D19,Bomb Shelter,"1,184 sqft / 109.99 sqm",3,2,"Super Super Attractive Price!
ONLY $400K!
5 Room Flat!
(2 Beds 2 Baths - 1184sqft)
Beside to Coral Edge LRT!
Opposite Punggol Plaza!

Sincere & Motivated Seller

Call/ WhatsApp David (俊平) @ 90669589 for exclusive viewing today!

- Spacious
- Bright & Windy

Benefit of buying this Property:

- Spacious with a estimate size of 110 sqm (1184 sqft)
- 3 physical spacious rooms.
- Long kitchen.
- No west sun.
- Minutes to Coral Edge LRT station.
- Original Renovation 
- Design to your own taste
- 1 room converted to walk in wardrobe 
( Can be Reinstated)

Groceries & Supermarts:

- NTUC Fairprice (Punggol Plaza)
- Sheng Siong Hypermarket(Punggol Central)
- NTUC Fairprice (Punggol Drive Block 612)
- NTUC Fairprice (Rivervale Mall)

Schools:

- Edgefield Primary School
- Greendale Primary School
- Mee Toh School
- Punggol Secondary School 
- Horizon Primary School 
- Rivervale Primary School 
- Oasis Primary School 

Call/ WhatsApp David (俊平) @ 90669589 for exclusive viewing today!

","Furnishing,Partially Furnished,Facing,South East,Availability,Now,District,D19",2003 - ,https://www.99.co/singapore/sale/property/126a-edgedale-plains-hdb-aj5frZ7a5MnZBnFYmjCtj9?enquiry_position=87&enquiry_source=Search,126A Edgedale Plains,"$400,000",HDB 5 Rooms,$338 psf
Singapore 560180 - D20,High Floor,882 sqft / 81.94 sqm,2,2,"Rare exclusive 3rm ANG MO KIO  for Sale!

✅High floor
✅Corner
✅No immediate blocks from all sides
✅Windy
✅Broken marble flooring
✅lift landing
✅New Mayflower MRT (TOP 2020 estimated)
✅Original
✅All races can buy
✅Renovate to your liking!
✅coffeeshop downstairs
✅foodcenters nearby
✅fast-food ,cafes etc..

Convenient living and yet tranquil

Schools within 1km:
- CHIJ Our Lady of Good Counsel
- Kuo Chuan Presbyterian Pri Sch
- St. Gabriel's Pri Sch
- Townsville Pri Sch

Schools within 1-2km:
- Catholic High Sch
- First Toa Payib Pri Sch
- GuangYang Pri Sch
- Jingshan Pri Sch
- Teck Ghee Pri Sch
- YangZheng Pri Sch
- Zhonghua Pri Sch

Don't miss this rare jem of a home!
Call me now!

Laven Loo
PropNex Realty
 65 9798 7489
Wa.me/6597987489","Furnishing,Unfurnished,Availability,Now,District,D20",1981 - 99 years,https://www.99.co/singapore/sale/property/180-ang-mo-kio-avenue-5-hdb-rHRsrEXmYV2q3NfnuLqpDP?enquiry_position=106&enquiry_source=Search,180 Ang Mo Kio Avenue 5,"$340,000",HDB 3 Rooms,$385 psf
Chwee Chian View - D5,,"4,403 sqft / 409.05 sqm",4,4,"Semi Detached at Chwee Chian View for Sale!

Serious Seller!!
4 Bedrooms
4 Baths
Semi Detached
Freehold
Nicely Renovated
Spacious Rooms
Garden
No Noon Sun

Please call/SMS 83838300 to arrange for viewing.

Peter Loh
ERA Realty Network Pte Ltd
CEA No: R028064C
M: +65 83838300
W: www.83838300.com","Furnishing,Partially Furnished,Availability,Now,Landed House Area Zoning,Others,District,D05",1991 - Freehold,https://www.99.co/singapore/sale/property/chwee-chian-view-landed-qjLdhhM7s9nD7Vrm8Dzb5X?enquiry_position=84&enquiry_source=Search,Chwee Chian View,"$6,500,000",Semi-Detached House,"$1,476 psf"
251 Arcadia Road - D11,"Clubhouse,Renovated,Tennis Court,Maid Room,Greenery View,Sauna,Swimming Pool,Squash Court,Playground,Fitness Corner,Parking,Security,Gym,BBQ,Balcony","1,711 sqft / 158.95 sqm",3,3,"Exclusively nestled within the landed enclaves of Bukit Timah, Hillcrest Arcadia is truly a hidden gem blessed with abundance of serenity and peacefulness.

Tucked away from high human density area (e.g. Watten estate), it is still convenient enough to get your daily necessity within 10mins walk to the nearest supermarket or chilling out at your favourite quaint restaurants and Cafe.

The luxurious land size of 442,000sqft not only gives 272 units ample of breathing and walking space, but also offers convenient services like restaurants, and shuttle bus service to this closely-knitted community. No wonder parents have no fear letting their children roam around freely in the estate.

This apartment is partially renovated. 

If you love plenty of natural lighting and breeze, this is the MUST VIEW apartment before you put up an offer. 

Note: only consider this development if you are ok with

- the balance lease of 54 years
- not being crazily near MRT. 
- climbing stairs in the apartment (about 6-7 steps to room)
- future enbloc potential 
- the wonderful strolling distance to RGS
- selling vacant possession


Viewing: currently tenanted till Aug 2020 and requires at least 2-3days advance notice.","Furnishing,Partially Furnished,Facing,East,Availability,Now,District,D11",1980 - 99 years,https://www.99.co/singapore/sale/property/hillcrest-arcadia-condo-Bd2DpDRyUjRRLYPNsx3WkH?enquiry_position=97&enquiry_source=Search,Hillcrest Arcadia,"$1,830,000",Condo,"$1,070 psf"
Ocean Drive - D4,,"2,648 sqft / 246.00 sqm",5,5,"New Listing!
Terrace House at Sentosa Cove for Sale!

5 Bedrooms
5 Baths
Land Size = 2648 sqft
Built in = 4600 sqft
3 Storey Plus Basement
Berth for Private Yacht
Nicely Renovated
Water Channel View
Spacious Bedrooms
Foreigners Eligible!

Please call/SMS 83838300 to arrange for viewing.

Peter Loh
ERA Realty Network Pte Ltd
CEA No: R028064C
M: +65 83838300
W: www.83838300.com","Availability,Now,Landed House Area Zoning,Others,District,D04",2010 - 99 years,https://www.99.co/singapore/sale/property/ocean-drive-landed-Jsfjr6SVdMwfHfFF9kkv8b?enquiry_position=83&enquiry_source=Search,Ocean 8,"$6,410,000",Terraced House,"$2,421 psf"
101 Prince Charles Crescent - D3,"Fun Pool,Clubhouse,Pool Deck,Gym,Open Terrace,Spa Pavilion,Lounge,Jacuzzi,Tennis Court,Outdoor Dining,Lap Pool,Jogging Track,Hydrotherapy Pool",764 sqft / 70.97 sqm,1,1,"The Crest Resale unit for Sales.
-1bedroom for Sales 
- Tranquil 1bed 1bath unit with 
  unblocked GCB views 

Call koh Li Li @ 90616162 for Viewing appointment Today for The Crest !

The Crest Specifications:
+ 764sqft
+ 1bed 1bath
+ Views of Orchard & GCB
+ Spacious Bedrooms and Living area
+ Bright & Windy
+ Private Resale Unit
+ Attractive Pricing with good size

 The Crest at Prince Charles Crescent is a luxurious residential new launch condo brought to you jointly by WingTai Asia and Metro Holdings. Comprises of a total of 469 luxurious units with 3 high-rise towers and 4 villas blocks with basement car park. 

The Crest Units ranging from 1-bedroom, 2-bedroom, 3-bedroom, 3-bedroom Dual Key, 3+study, 4-bedroom, 4-bedroom Dual Key, 4+Study, 5-bedroom and 5+Study.

 Highlight of THE CREST:
★ Exclusive and Prestigious Location @ Tanglin Vicinity
- Located in the Tranquil Jervois Precinct
- Fronting the Good Class Bungalows (GCB) of Chatsworth and Bishopsgate estates
- Near to Various Embassies
- Easy access to Southern Ridge Recreational Parks and right in front of Alexandra Canal Linear Park
- Nearby Schools: Alexandra Primary School, Gan Eng Seng Secondary School, Crescent Girls&#39; School

★ Fantastic Connectivity
- 500m or 7min Walk to Redhill MRT (Green Line)
- 5min drive to Orchard Road, 8min drive to CBD & Marina Bay Sands Integrated Resorts
- Well connected to major Expressways such as AYE, CTE, MCE & ECP.

★ Unique & Iconic Masterpiece by World Famous Architect Toyo Ito and Reputable Developer Wing Tai Holdings Ltd
- The Architecture symbolizes a growing life, that of a blooming tree.
- Almost every unit is unique with its own individual layout
 -Free planters for each unit forms vertical greenery

Call koh Li Li @ 90616162 for Viewing appointment Today !","Furnishing,Partially Furnished,District,D03",2018 - 99 years,https://www.99.co/singapore/sale/property/the-crest-condo-o8hRhWYfTrFQTiQdQKdcyB?enquiry_position=120&enquiry_source=Search,The Crest,"$1,620,000",Condo,"$2,120 psf"
7 Siglap Road - D15,"Gym,Sauna,Swimming Pool,Wading Pool,Squash Court,Playground,Fitness Corner,Parking,Security,BBQ,Tennis Court",829 sqft / 77.01 sqm,1,1,"Mandarin Gardens is a 99-years leasehold condominium located at Siglap Road in District D15. Mandarin Gardens is close to Bedok MRT EW5. Amenities near Mandarin Gardens Mandarin Gardens is a short drive to Siglap Shopping Centre. It is also not far from several schools such as CHIJ Primary School (Katong), St. Stephen School and CHIJ Katong Convent School. Mandarin Gardens is accessible via Marine Parade Road and East Coast Parkway (ECP).","Furnishing,Unfurnished,Availability,Now,District,D15",1986 - 99 years,https://www.99.co/singapore/sale/property/mandarin-gardens-condo-A6HMKduRXN2Fxf9vFFixZk?enquiry_position=79&enquiry_source=Search,Mandarin Gardens,"$870,000",Condo,"$1,049 psf"
19 Lorong Lew Lian - D19,"Multi-purpose Hall,Gym,Pool Deck,Lounge,Wading Pool,Waterfall,Playground,Security,Lap Pool,BBQ,Games Room","1,023 sqft / 95.03 sqm",2,3,Call 98585738 to enquire!,"Furnishing,Unfurnished,Availability,Now,District,D19",2021 - 99 years,https://www.99.co/singapore/sale/property/forest-woods-condo-VYRaXChAKYtrjBreUADqTd?enquiry_position=78&enquiry_source=Search,Forest Woods,"$1,676,000",Condo,"$1,638 psf"
182 Depot Road - D4,"Jogging Track,Clubhouse,Function Room,Retail Shops,Gym,Spa Pavilion,Jacuzzi,Steam Room,Tennis Court,Parking,Pond,Karaoke,Games Room,Study Room,Pavilion,Swimming Pool,Lap Pool,Pool Deck,Lounge,Mini Golf Range,Wading Pool,Waterfall,Playground,Fitness Corner,Security,Sky Terrace,Amphitheatre,BBQ,Hydrotherapy Pool","3,734 sqft / 346.89 sqm",4,4,"Interlace Rare Garden House for Sale!

Serious Seller!
4 Bedrooms
4 Baths
Size = 3734 sqft
Ground Floor Patio
2 Storey plus Basement
2 Private Parking Lots
Landed Feel
Rare Unit
Nicely Renovated
Priced to sell!

Please call/SMS 83838300 to arrange for viewing.

Peter Loh
ERA Realty Network Pte Ltd
CEA No: R028064C
M: +65 83838300
W: www.83838300.com","Furnishing,Partially Furnished,Availability,Now,District,D04",2015 - 99 years,https://www.99.co/singapore/sale/property/the-interlace-condo-UwTbNeVeWnFhGpWt37YcfN?enquiry_position=81&enquiry_source=Search,The Interlace,"$3,780,000",Condo,"$1,012 psf"
Singapore 460406 - D16,"High Floor,City View,Sea View,Greenery View","1,270 sqft / 117.98 sqm",2,3,"5RM/ 5I HDB @ Bedok North - For Sale
===============================

❤ SEA VIEW ❤ GOOD LOCATION ❤ HIGH FLOOR 

------------ Don't Miss ! --------------
Call Jos @ 8777 5544 to view NOW!!!
------------ Don't Miss ! --------------

** 118 sqm/ 1270 sqft Point Block 
** Efficient and Squarish; Spacious Living Space! 
** 3 Bedrooms
** Spacious Living Room With Separate Dining Area
** SUPER High Floor Unit! 
** North South facing!
** Brightly Lit House with Natural Light! 

** Minutes to Bedok Heartbeat (HUB) & Central
** Wet Market and Supermarket Within Mins Walk
** Amenities & Plenty of Food Choices


MRT:
Bedok Mrt (Ew5) (0.7 Km)
Bedok Reservoir Mrt(Dt30) (0.9 Km)
Tanah Merah Mrt (Ew4) (1.4 Km)

SCHOOLS:
St. Anthonys Canossian Primary School (0.1 Km)
Fengshan Primary School (0.3 Km)
Red Swastika School (0.5 Km)

SHOPPING MALLS:
Bedok Point (0.5 Km)
Bedok Mall (0.6 Km)
Century Square (2.8 Km)

CHILDCARE CENTRES:
Cherie Hearts @ Bedok Central Pte Ltd (0.4 Km)
Honey Tree Childcare And Development Centre (1.2 Km)
Our Juniors Schoolhouse (Head Office) (1.6 Km)

Please Call Jos @ 87775544 To View This Unit Now!","Furnishing,Unfurnished,Facing,South,Availability,Now,District,D16",1980 - 99 years,https://www.99.co/singapore/sale/property/406-bedok-north-avenue-3-hdb-aAtBqBCo4sog2WorA8i57U?enquiry_position=76&enquiry_source=Search,406 Bedok North Avenue 3,"$690,000",HDB 5 Rooms,$543 psf
11 Fernvale Close - D28,"Jogging Track,Clubhouse,Function Room,Games Room,Sea View,Pond,Outdoor Dining,Balcony,Greenery View,Pool Deck,Amphitheatre,Wading Pool,Hydrotherapy Pool,Fountain,Playground,Pool View,BBQ,Hydrotherapy Pool,Gym,Waterfall,Steam Room,Tennis Court,Undrewater Fitness Station,Karaoke,Multi-purpose Hall,Jet Pool,Yoga Corner,Hammocks,Adventure Park,Swimming Pool,Fitness Corner,High Floor,Security,Reflexology Path","1,044 sqft / 96.99 sqm",3,3,"Super Super Great Price!
High Floor Dual Key Unit with Private Lift!
ONLY $1.08mil!
3Beds 3 Baths (1044sqft)
Newly renovated (2yrs old)
Kupang LRT/Layar LRT (5min Walk)

Serious and Motivated Seller! 

Call/ WhatsApp David Soh @ 90669589 for exclusive viewing today!

Unique Features:
- High Floor
- Very Windy
- With Pool/ Sea views/ Greenery View
- Invites your friends to see fireworks
- Very quite
- Efficient Layout
- Spacious Unit of 1,044 Sqft
- All rooms can fit Queen-sized bed
- Master bedroom can fit King-sized bed
-	 With Private Lift to your Personal Corridor
- 	Dual Key Unit (2 Kitchenettes) allowing rental flexibility
- Full condominium facilities and carpark
- Most value buy project in the vacinity
- Too many to mention....

MRT/ LRT/ Bus:
-	 Kupang LRT
- Layar LRT
- Bus stop right outside condominium 
(Only 4 stops to Sengkang MRT)
-	 Straight bus ride accessible to North-East and North-South areas of Singapore

Schools:
-	 Fern Green Primary School (0.29m)
-	 Pei Hwa Secondary School (0.62m)
-	 Sengkang Green Primary School (0.75km)
- Anchor Green Primary School (0.81 km)
- Springdale Primary School (0.93 km)
- Fernvale Primary School (0.95 km)
- Nan Chiau Primary School (1.11 km)
- Nan Chiau High School (1.20 km)
- Chatsworth Kindergarten (1.40 km)
- Palm View Primary School (1.66 km)
- Compassvale Primary School (1.81 km)

Call/ WhatsApp David Soh @ 90669589 for exclusive viewing today!

Groceries & Supermarts:
- Seletar Mall
- Jalan Kayu
- Mini Mart right Beside
- Sheng Siong Supermarket right Beside
- Esso and Fairprice Express right Outside
- NTUC FAIRPRICE (FERNVALE POINT) 0.64 km
- NTUC FAIRPRICE (SELETAR MALL) 0.73 km
- NTUC FAIRPRICE (JALAN KAYU) 1.06 km
- Cold Storage Compass Point 1.54 km
- Giant(Buangkok Crescent) 1.60 km
- Giant(Hougang Green Shopping Mall) 1.88 km

Call/ WhatsApp David Soh @ 90669589 for exclusive viewing today!","Furnishing,Fully Furnished,Availability,Now,District,D28",2018 - 99 years,https://www.99.co/singapore/sale/property/riverbank-fernvale-condo-B7QT8eMGK5GHwrVo4nbgvd?enquiry_position=77&enquiry_source=Search,Riverbank @ Fernvale,"$1,080,000",Condo,"$1,034 psf"
Singapore 760853 - D27,"High Floor,Bomb Shelter,Renovated",785 sqft / 72.92 sqm,2,2,"Super high floor and windy 3 rooms for sale

*near many eateries and amenities
*few mins walk to khatib mrt
*near many schools
*NTUC is just few blocks away
*very serious seller

Please call Christopher @ 9227-5777 for viewing appointment now","Furnishing,Partially Furnished,Facing,North East,Availability,Now,District,D27",1988 - ,https://www.99.co/singapore/sale/property/853-yishun-ring-road-hdb-EBnN5woWsxM4vDi4wPf5ac?enquiry_position=75&enquiry_source=Search,853 Yishun Ring Road,"$290,000",,$369 psf
4 Simei Rise - D18,"Clubhouse,Gym,Ground Floor,Sauna,Squash Court,Tennis Court,Parking,Patio / PES,Games Room,Bomb Shelter,Maid Room,Swimming Pool,Wading Pool,Jacuzzi,Playground,Security,BBQ","1,457 sqft / 135.35 sqm",3,3,"3 Bedroom / 3BHK At Changi Rise For Sale
=== === === === === === === === === === 
***All images used are for illustrative purposes. These and the dimensions given are illustrative for this house type and individual properties may differ.***

----------------- CALL NOW ! ------------------
Call Jos @ 8777 5544 to view NOW!!! 
----------------- VIEW NOW ! ------------------

** 3Bedroom / 3BHK/ 
** Helper's/Maid's/Utility Room   Bomb Shelter 
** GOOD Layout 
** Spacious Living Area
** Good & Usable Patio Size 
** Ground Floor Lovers' Choice

-------------- DO NOT MISS IT ! ------------------

Call Jos @ 8777 5544 to view NOW!!!

-------------- DO NOT MISS IT ! ------------------

Transport:
** Est. 10 minutes Walking Distance to Simei MRT Station 
** Est. 10 minutes Walking Distance to Upcoming Upper Changi MRT Station
** Fast Access to Main Artery Expressway (PIE/TPE/ECP) 
** Direct Bus Service to Changi Business Park 

Shopping Alternatives:
** Wet market at Blk 201 Tampines Street 22 
** Shopping Amenities In Estimated 5 to 15 minutes Driving Distance Away. 
- Eastpoint Shopping Mall 
- Tampines Mall 
- Century Square 
- Tampines 1 
- Changi City Point 
- East Village
- Bedok Mall

** Close proximity to Changi Business Park 
** Close proximity to Changi Airport
** One World International School
** United World College
** Fourth University - Singapore University of Technology & Design
** Upper Changi MRT Station (Blue Downtown Line)

-------------------------------------------------------
Call Jos @ 8777 5544 to view NOW!!!
-------------------------------------------------------
","Furnishing,Unfurnished,Facing,East,Availability,Now,District,D18",2004 - 99 years,https://www.99.co/singapore/sale/property/changi-rise-condominium-condo-mSecxWfybmTUKUbcMACRi4?enquiry_position=73&enquiry_source=Search,Changi Rise Condominium,"$1,250,000",Condo,$858 psf
283 Bedok South Avenue 3 - D16,"Clubhouse,Sky Lounge,Rooftop Pool,Tennis Court,Outdoor Dining,Balcony,Retail Shops,Renovated,Pool Deck,Lounge,Hydrotherapy Pool,Playground,Fitness Corner,Pool View,Lap Pool,BBQ",581 sqft / 53.97 sqm,1,2,"Brand new listing at eCo @ Bedok South Ave 3

*mins walk to Tanah Merah MRT

*almost brand new unit, just TOP in 2017

*mid floor with awesome pool view

* windy & no West sun

*1 Study unit ( Study spacious enough for bed )

*huge master bedroom

Motivated seller, price is nego..


Call Christopher at 9227-5777 for viewing appointment now! ","Furnishing,Partially Furnished,Facing,South,Availability,Now,District,D16",2017 - 99 years,https://www.99.co/singapore/sale/property/eco-condo-JZpcbkgc6YPvxLxvmcb3bV?enquiry_position=82&enquiry_source=Search,Eco,"$870,000",Condo,"$1,497 psf"
28 Simei Street 1 - D18,"Clubhouse,Greenery View,Sauna,Swimming Pool,Wading Pool,Playground,Parking,High Floor,Security,Gym,BBQ,Tennis Court",990 sqft / 91.97 sqm,2,2,"2 Bedroom / 2BHK @ MELVILLE PARK – For Sale 
=======================================

** Spacious 2 Bedroom Size at 990sqft/92sqm!!!
** Unblock And Windy 
** Renovated Bathrooms
** Move In Condition
** Selling Vacant Possession or With Tenancy!!!

--------------- CALL NOW !!! ------------------ 
Call Jos @ 87775544 to view NOW!!!
-YOU WOULDN'T WANT TO MISS THIS-

Facilities: 
Tennis Court 
Squash Court 
BBQ Pits 
Function Rooms 
Gym 
Swimming Pool/Wading Pool 
Children Playground 

Transport: 
** Est. 10 minutes walking distance to Simei MRT Station 
** Fast access to main artery expressway (PIE/TPE/ECP) 
** Direct bus service to Changi Business Park 

Shopping Alternatives: 
** Shopping Amenities In About 10mins or Less Than 5 Minutes or 15 Minutes Driving Distance Away. 
- Eastpoint Shopping Mall 
- Tampines Mall 
- Century Square 
- Tampines 1 
- Changi City Point 
- East Village
- Bedok Mall

** Close proximity to Changi Business Park 
** Close proximity to Changi Airport 
** One World International School 
** United World College 
** Singapore University of Technology & Design (Fourth University)
** Upper Changi MRT Station (Blue Downtown Line) 

--------------------------------------------------------
Call Jos @ 87775544 to view NOW!!!
--------------------------------------------------------","Furnishing,Partially Furnished,Facing,South East,Availability,Now,District,D18",1996 - 99 years,https://www.99.co/singapore/sale/property/melville-park-condo-cXLpQ2qGbtHJG2tjvne3WH?enquiry_position=71&enquiry_source=Search,Melville Park,"$748,000",Condo,$756 psf
