address,amenities,area,bathrooms,bedrooms,description,details,lease,link,name,price,property_type,psf_price
26 Serangoon North Avenue 1 - D19,"Jogging Track,Clubhouse,Function Room,Mini Golf Range,Gym,Jacuzzi,Tennis Court,Parking,Undrewater Fitness Station,Outdoor Dining,Balcony,Fun Pool,Retail Shops,Pavilion,Hammocks,Reflexology Path,Pool Deck,Swimming Pool,Wading Pool,Fountain,Playground,Fitness Corner,Fibre Ready,Lap Pool,BBQ,Spa Pavilion","1,941 sqft / 180.32 sqm",3,4,"Affinity @ Serangoon

★★AFFINITY @ SERANGOON★★
❤ Great Location - only 5 bus stops to NEX Shopping Mall / Serangoon MRT & Bus Interchange
❤ Good connectivity to town via Central Expressway (CTE) and MRT Circle Line (CCL) and North-east Line (NEL)
❤ Close proximity to numerous good schools such as Rosyth School and Bowen Secondary School
❤ Abundance of amenities and good food nearby - Chomp Chomp Food Centre, myVillage, Serangoon Central, Serangoon Gardens Market, Serangoon Community Park, etc
❤ High potential of capital appreciation
❤ Convenience - 5 shops within condo itself
❤ 88 condo facilities to enjoy

Project Fact Sheet
★★ ★★ ★★ ★★ ★★ 
☞ Location: Serangoon North Ave 1 (former Serangoon Ville site)
☞ Developer: Oxley Holdings, Lian Beng Group Apricot Capital, KSH Holdings
☞ Site Area: Approx. 296,193sq ft
☞ District: 19
☞ No. of Units: 1052 units of 1 to 4 Bedrooms, 40 units of Townhouses and 5 units of shops 
☞ Estimate TOP: 2022
☞ Tenure: 99yrs leasehold

☎ Call 90616162for more information now !","Facing,North East,Availability,Now,Tenancy Lease Expiry,22 May 2018,Tenancy Current Rent,S$0,District,D19",2024 - 99 years,https://www.99.co/singapore/sale/property/affinity-at-serangoon-condo-FeZKiVhWyHxXrjeaQCMxNb,Affinity At Serangoon,"$2,586,000",Condo,"$1,332 psf"
21 Stirling Road - D3,"Fibre Ready,Pavilion,Renovated,Tennis Court,Hammocks,Gym,Library,Yoga Corner,Steam Room,Playground,Fitness Corner,Pond,Pool View,BBQ,Balcony",689 sqft / 64.01 sqm,2,2,"★STIRLING RESIDENCES★

★CALL 90616162 NOW FOR SPECIAL PREVIEW DISCOUNT!★

✅ Contact Direct Developer Sales for an exclusive VVIP preview invite(首选单位，优惠价格，考查发展项目，请拨热线开发商销售热线☀)

✅ 嘉宾预购可享特价优惠

☎Stirling Residences Hotline: 90616162
指定销售热线: 90616162

☆Project Details☆:
Developer: Logan Property and Nanshan Group
Address: Stirling Road
Site Area: 227221 sqft
Tenure: 99 years leasehold wef 23 May 2017
District: 13
No. Of Units: 1259 + 1 Childcare Centre
Unit Mix : 1/2/3/4/4 Bedroom Penthouse

★★Why Stirling Residences★★
✅Located in prime city fringe location
✅3 minutes stroll to Queenstown MRT Station(East-West Line)
✅Majority of units enjoy breathtaking views
✅Huge site area of nearly 230,000 sf
✅18 Sky Terraces(6 in each tower)
✅80 facilities
✅Concierge Service upon arrival
✅Entire site is landscaped
✅Very close proximity to Main Orchard Shopping Belt, CBD and Sentosa
✅Excellent Connectivity. Within 5 MRT Stops• Buona Vista MRT(Star Vista)• One-North MRT(Fusionopolis & Galaxis)• Dover MRT(Singapore Polytechnic)• Tiong Bahru MRT• Tanjong Pagar MRT• Raffles Place MRT• Clarke Quay MRT• Jurong East MRT(JEM)• Botanic Gardens MRT
✅Amenities aplenty nearby
✅High potential of capital appreciation and good rental yield

★For Showflat Viewing Appt today !
CALL Koh Li Li @ 90616162★


Others Project which I am doing :
Commonwealth Tower, Queen Peak, Alex Residences, The Crest, Redhill Mrt,","Facing,North East,Availability,Now,Tenancy Lease Expiry,26 Sep 2018,Tenancy Current Rent,S$0,District,D03",2022 - 99 years,https://www.99.co/singapore/sale/property/stirling-residences-condo-T5bsc2jeUxaCx9b66syCYe,Stirling Residences,"$1,215,000",Condo,"$1,763 psf"
906 Sims Avenue - D14,"Pond,Lounge,Yoga Corner,Pavilion,Hammocks,Gym,Low Floor,Jacuzzi,Playground,Fitness Corner,Top Floor,High Floor,Lap Pool,Tennis Court,Balcony",420 sqft / 39.01 sqm,1,1,"★★★ PARC ESTA @ EUNOS MRT ★★★

+++ ENJOY DIRECT DEVELOPER SALE PRICE +++
◤◤ DEVELOPER APPOINTED SALESPERSON◥◥

✔ 开发商指定经纪 无需付佣金
✔ 嘉宾预购可享特价优惠！
✔ 请拨热线开发商销售热线 : (+65)90616162

✔City Fringe Location - excellent margin gap
✔Paya Lebar Transformation
✔Increase Employment in Paya Lebar Commercial Hub
✔2 mins walk to Eunos MRT
✔Good Rental Yield
✔5 mins to East Coast Park, Parkway Mall, i12, Paya Lebar Square 
✔Reputable Developer
✔Hotel Theme Facilities
✔Low Maintenance Fee $170-$230/month

✔Developer: MCL Land 
✔Project Description: 9 blocks of 18 storey residential flat development with basement and mezzanine basement car parks, swimming pool and communal facilities at Sims Avenue. 
✔Total Units: 1399 + 5 shops 
✔Address: 900 Sims Avenue 
✔District: 14 

★ CALL / SMS / WHATSAPP Michelle Tan 90616162 for E-Brochure, Floorplan & Exclusive Viewing Today! 
★ UPDATED information on UNITS AVAILABILITY & PRICING for PARC ESTA @ EUNOS MRT OR other NEW LAUNCH DEVELOPMENT is also readily available upon request!
","Availability,Now,Tenancy Lease Expiry,23 Nov 2018,Tenancy Current Rent,S$0,District,D14",2022 - 99 years,https://www.99.co/singapore/sale/property/parc-esta-condo-iAsfxsYG3spexSdQju48Ag,Parc Esta,"$736,000",Condo,"$1,752 psf"
13 Flora Drive - D17,"Clubhouse,Pavilion,Hammocks,Gym,Lounge,Jacuzzi,Playground,Fitness Corner,BBQ,Tennis Court",904 sqft / 83.98 sqm,3,3,"The Jovell - NEW LAUNCH!!! 
Sales Hotline : +65 90616162
Developer Sales Team : Project In charge

Project Info: 
✦Floral Drive 
✦District 17
✦99year
✦428 Stunning Units 

✮ New Launch 
✮ Full condo facilities 
✮ Luxury living 
✮ Furnished with quality furniture and fittings 
✮ Well-designed spaces 
✮ Developed by Hong Leong Holdings Limited 

Location: 
✓ An array of amenities nearby 
✓ Well connected via Tampines Expressway and Pan Island Expressway 
✓ Changi Airport can be swiftly reached with 8-minutes drive 
✓ Wide selections of reputable schools such as Changi Japanese School, Ngee Ann Secondary School and Dunman Secondary School 
✓ The Changi Museum, Smart World Caravan, Sun Plaza Park and Loyang Point are just a short drive away 

RSVP FOR SHOWFLAT VIEWING Today !!
Sales Hotline : +65 90616162

others Project that i do : Dahlia Park ,The Gale , Estella Gardens , Ballota Park , Edelweiss Park , Mariam Way landed, Changi Gardens , Avila Gardens , Carissa Park , Ferraria Park , Palm Isles , Parc Olympia , The inflora , Hedges Park , Savannah Condo Park , Sunhaven ,Changi Rise condo , Melville  Park , The Tampines Trilliant , City life @ Tampines ,
The Alps Residences , The Taspestry , The santorini , Q Bay Residences , waterview @ Tampines , Baywater, riverfront residences, waterfront Gold, Archipelago , riverbank @ fernvale , Lush Acres ,
New condo launch","Furnishing,Partially Furnished,District,D17",2020 - 99 years,https://www.99.co/singapore/sale/property/the-jovell-condo-gmjKPYm2qLDqmBduiZtyph,The Jovell,"$998,000",Condo,"$1,104 psf"
50 Lorong 40 Geylang - D14,"Clubhouse,Gym,Pool Deck,Sauna,Swimming Pool,Wading Pool,Fountain,Playground,Parking,Security,BBQ,Tennis Court","1,109 sqft / 103.02 sqm",3,3,"Pool Facing, Freehold 3 Bedroom For Sales
Sunny Spring

- New Exclusive listing
- Freehold with good Land Size
- 3+Maid room, 3bath 
- 1109 sqft which is a good size unit for 
   Own stay or Investment.
- Good condition , Must View
- Pool facing
- Sell vacant
- Min walk to Park connector & Dakota Mrt / Paya Lebar Mrt
-1KM to Kong Hwa School

Must View Call Koh Li Li @ 90616162 Now for Appointment  Hurry.

The Property SG","Furnishing,Unfurnished,District,D14",1998 - Freehold,https://www.99.co/singapore/sale/property/the-sunny-spring-condo-uKnULsVDxgU2BFwfbg4Ne8,The Sunny Spring,"$1,400,000",Apartment,"$1,262 psf"
1 Leedon Heights - D10,"Jogging Track,Clubhouse,Gym,Spa Pavilion,Jacuzzi,Tennis Court,Multi-purpose Hall,Basketball Court,Aerobic Pool,Lap Pool,Swimming Pool,Playground,Fitness Corner,Retail Shops,Sculpture,BBQ","1,614 sqft / 149.94 sqm",3,3,"Hurry call now ...
Call LiLi Koh @ 90616162 for More Detail !!!

District 10 New MEGA LAUNCH (along Farrer Road)
Most Iconic, Prominent & Massive Project 

Location: Farrer Road/King’s Road/Leedon Heights (District 10)

Tenure: 99 years leasehold
Expected Completion: 2015
Site Area: est. 840,049 sqft
Total Units: 1,715 residential units (including 12 villas) + 8 retail shops
Total Blocks: 7, 36 storeys each

Unit Mix:
1 bedroom ~ approx 590-840 sqft
2 bedroom & 2+1 bedroom ~ approx 786-1216 sqft
3 bedroom & 3+1 bedroom ~ approx 1076-1668 sqft
4 bedroom ~ approx 1615-1755 sqft
Garden House ~ approx 3703-3767 sqft
Penthouse ~ approx 2852-4661 sqft

8 Key Projects Details:
1)Land: 838,488sqft est
2)Total units: 1715 units
3)Tenure: 99 years 
4)EST TOP Date: 2014 
5)7 Iconic, Modern 36 storey Tower
6)1/2/3/4/penthouses & limited Villas
7)Designed by famous architects Zaha Hadid
8)Renowned Developer Capital Land

8 WOWS! Reasons to Buy
1.Mins Stroll to New Farrer MRT
2.Mins Drive to Holland Village / Orchard
3.Short Drive to Vivio City, Sentosa
4.Excellent Accessibility – CTE / PIE / AYE
5.3 MRT stops or 6 Bus stopsto One North Biopolis
6.Panoramic Views Bt Timah Hill, Macritchie Reservoir, Orchard Road
7.Close Proximity to Renowned Schools – Nanyang Pri , Raffles Girls Pri, Chinese High &....
8.Extensive Landscaping and Full Facilities

Email: ,
website : www.lilikoh.com

Call LiLi Koh @ 90616162 for view Appointment now !!","Furnishing,Partially Furnished,District,D10",2015 - 99 years,https://www.99.co/singapore/sale/property/dleedon-condo-is2aAhZ7TqrdhDT7t8mWri,D'leedon,"$2,630,000",Condo,"$1,629 psf"
128 Serangoon North Avenue 1 - D19,"Fitness Corner,Function Room,Gym,Clubhouse,Balcony,Pavilion,Aircon,Jacuzzi,Playground,Security,Stove,BBQ",850 sqft / 78.96 sqm,2,3,"**AFFINITY AT SERANGOON**
(FORMER SERANGOON VILLE)
Call for Showflat Viewing Today 90616162

☀FOREIGNERS ELIGIBLE (外籍人士亦可认购)
Project Name: Affinity at Serangoon
Developer: Oxley Serangoon Pte Ltd
District: 19
Location: 128 Serangoon North Avenue 1, S550128
Tenure: 99 Years
TOP: Est. Dec.- 2024
No. of Blocks/ Storeys: 7 Block, 14 Storeys (Non- Landed)
No. Car Park Lots: TBC
Site Area: 296,193 Sqft 
No. of Units: 1012 Non- Landed-, 40 Strata Landed- and 5 Commercial Units

Unit Mix: 
1 Br (186 units) : 474 sqft - 560 sqft 
1 + S (202 units) : 538 - 678 sqft 
2br compact ( 35 units): 635 - 775 sqft
2br premium (203 units): 624 - 775 sqft 
3 Br (334 units): 850-1249 sqft 
4 Br(42units): 1410-1701sqft 
Townhouse (40 units) 

Total 1052 Residential Units, 5 Commercial Units
Affinity Unique Selling Points:
* Nice spacious and unique floor plan layout.
* All bedrooms can fit a Queen size bed.
* Most units are North South facing.
* Panoramic unblocked landed view for most of the units

Direct Developer Sales (首选单位，优惠价格，考查发展项目，请拨热线开发商销售热线
嘉宾预购可享特价优惠
SMS/Whatsapp kOH Li Li 90616162 
To register your interest to for VVIP Preview Now & enjoy Early Bird Discount !!!!!
-------------------------------------------------- ---------------------
Other projects :
The Tre Ver ,Twin Vew,The Verandah, Woodleigh Residences, Amber 45 ,Seaside Residences, The Jovell, JadeScape, M5, Jiak kim , Riverfront Residences,Kingsford waterbay,Grandeur Park,Rivercove ,The Garden Residences, Park Colonial, Parksuites, Coco palm, Changi court, Changi green, Jui Residences, Cityview,The Tapestry,Stirling Residences, Marina One
Duo Residences, SEA PAVILION RESIDENCES
Park Place Residences

Call / whatsapp KOH Li Li
at 90616162 for more details.","Availability,Now,District,D19",1987 - 100 years,https://www.99.co/singapore/sale/property/serangoon-ville-condo-FCCdJLqnA2wQfJJ6nsFz56,Serangoon Ville,"$1,296,000",Condo,"$1,525 psf"
2 Suffolk Road - D11,"Swimming Pool,Wading Pool,Playground,Parking,Gym,Security,BBQ","4,176 sqft / 387.96 sqm",4,4,"This 4-bedroom penthouses are bestowed with absolute exclusivity, complete with a home lift that brings you to every level of your unit and 180 degree panoramic view of the city. 

You will enjoy the exclusivity and privacy with their limited 62 residential units in a high rise development.

Easy accessibility to the city - nearby train stations such as Novena (NS20), Newton (DT11 NS21), and Farrer Park (NE8)

In the Vicinity - popular eateries
Excellent Educational Institutions - St. Joseph&#39;s Institution Junior, Anglo-chinese School (junior), and Farrer Park Primary School

Good rental yield
High capital appreciation

Lifestyle Paradise - the closest shopping malls are United Square Shopping Mall, , Square, and Square 2
Amenities at your door-step - Cold Storage United Square , NTUC FAIRPRICE (CAMBRIDGE BLK 43), and Cold Storage Novena
Short drive - Singapore Botanic Gardens and Orchard shopping belt

Retreat under the changing colours of the sky or immerse in the calming sensations of your private roof top pool, it is a lifestyle that transcend luxury. It is a life simply divine.

Call Koh Li Li @ 90616162 for Viewing Appointment !","Furnishing,Partially Furnished,District,D11",2011 - Freehold,https://www.99.co/singapore/sale/property/lucida-condo-GVJLwBQKrST6tuHSV4tGQ9,Lucida,"$6,735,000",Apartment,"$1,613 psf"
101 Prince Charles Crescent - D3,"Fun Pool,Clubhouse,Pool Deck,Gym,Open Terrace,Spa Pavilion,Lounge,Jacuzzi,Tennis Court,Outdoor Dining,Hydrotherapy Pool,Lap Pool,Jogging Track,Balcony",715 sqft / 66.42 sqm,1,1,"*** NEW RELEASE UNIT ***

TOWER 103, -1BEDROOM/2BEDROOM/ 3DK UNIT

Huay call to book unit today !!


MOST ICONIC DEVELOPMENT IN TANGLIN

**WELCOME TO THE CREST**

SPECIAL PROMOTION NOW! Don't Miss It! 

Call Koh Li Li 90616162 for more information.

> Exclusive & Private Estate
> TOP Obtained
> 1 bedroom 614sqft , New Release !!!
> Unblock View
> Good-sized bedrooms
> Windy & Bright
> Good Rental Yield

*The Crest at Prince Charles Crescent*
~ a luxury development jointly developed by Wingtai Asia & Metro that celebrates life's many peaks.

The Crest is an exceptional development with timeless design, and pleasantly combines architecture with nature intimately. It is a signature piece of work of Toyo Ito, one of the world's most influential architects in practice today.

Development Attributes:

•	Nestled In Exclusive Tanglin Landed Enclave 
•	Designed By Award Winning Architect – Toyo Ito
•	Rare, unique, spacious layouts within each unit
•	Myriad Of Facilities + Lush Landscaping To Enjoy
•	Best Government Land Sales (GLS) site in the city fringe 
•	Numerous entry and exit points
•	Seamless connections to Nature and Urban Centres
•	Located in an address of prestige within the Tanglin estate 
•	Near to numerous embassies
•	5 Minutes Drive To Orchard
•	6 Minutes To Redhill MRT
•	7 Minutes Drive To CBD
•	TOP Obtained!

Starbuy Indicative Price:

Best Investment not to be missed!

Viewing by appointment only.

Koh Li Li @ 90616162
Developer Sales Team
Project Team Ic","Availability,Now,District,D03",2018 - 99 years,https://www.99.co/singapore/sale/property/the-crest-condo-YMMdU4KMCwmFwv6xDkEZm8,The Crest,"$1,329,000",Condo,"$1,859 psf"
7A Lorong How Sun - D19,"Clubhouse,Yoga Corner,Games Room,Gym,Viewing Deck,Tennis Court,Fitness Corner,Parking,Security,Hydrotherapy Pool,Lap Pool,BBQ,Playground",872 sqft / 81.01 sqm,2,2,"⭐️ New Listing! 2 BR + Study For Sale  ⭐️
Call  Koh Li Li  ERA @ 90616162 for more details and viewing appointment for this unit at Bartley Residences.

✔️ High floor, Beautifully Renovated
✔️ Bright house, Windy
✔️ Well maintain, Move in condition
✔️ City view of Singapore Flyer
✔️ Marina Bay Sands view - Able to see fireworks during National Day
✔️ Mins Walk to Bartley MRT
✔️ Opposite good schools - Cedar Girls, Maris Stella primary school ,Paya Lebar Methodist Girls School (pri)
✔️ Efficient layout 
✔️Study have converted to walk in wardrobe
✔️ Corner unit with privacy
✔️ Comfortable living size for small family
✔️ Newly renovated flooring

Call  Koh Li Li  ERA @ 90616162 for more details and viewing appointment!!

Facilities at Bartley Residences
- Lap Pool(Aqua Pool deck Spa Pod, Spa Seats, Aqua dining with bar booth), 
- Kids Pool Area with Splash Pool, Hammock Pods, BBQ Pavilions, Picnic Lawn, Dining Pavilion, Reading Pavilion, Clubhouse(multi purpose rooms, game room, outdoor lounge, palms plaza, handicapped toilets), Gym, Changing Rooms, Boardwalk with Viewing Deck, Children&#39;s Play Area (playground, rabbit maze, camping lawn), Tennis Court, Adult Fitness Corner, Yoga Deck, Fern Courtyard with Tea Pavilion, Zen Courtyard with Meditation Pavilion, Reflective Pools, Side Entrance and Exiting Tree with Tree Protection Zone.

Hurry Call for Appointment today !!

Welcome all sellers/landlords and buyers/tenants to contact me, if you have an intention to sell/lease and buy/rent any type of properties. ☎️ Koh Li Li @ 90616162

Others near by property like :
Bartley Ridge , kovan residences, kovan regency , Kovan Melody , The Quartz , The Chuan , Amaranda Garden , Chiltern Park , Sunglade , The Springbloom , Oasis Garden , 8 @ Woodleigh , woodleigh Residneces , Golden Heights ,

☀ 地理位置极佳，周围各种生活配套齐全，交通极为便利。

千万不要错失良机，让这个地点优越的屋子成为你的住家。赶快搬到这吧！

==我们为您提供5心服务==
诚心，用心，细心，真心，请您放心

★ 欢迎了解新加坡房产 ★
如有任何关于房产出租或售卖，欢迎你联系我 90616162","Furnishing,Partially Furnished,District,D19",2015 - 99 years,https://www.99.co/singapore/sale/property/bartley-residences-condo-d485g6NCpAB9Rtm6NMs834,Bartley Residences,"$1,250,000",Apartment,"$1,433 psf"
